rain_24h_mm,rain_72h_mm,river_ratio,soil_saturation,humidity_pct,wind_kmh,elevation_m,severity
10.8,84.2,0.671,0.364,61.5,5.0,64.2,0
128.2,144.4,1.105,0.825,85.6,38.5,158.4,3
9.0,62.2,0.746,0.513,52.5,4.8,42.1,1
27.7,77.0,0.762,0.507,57.3,23.2,66.8,1
40.5,182.4,1.31,0.911,45.8,30.8,50.8,3
42.8,96.2,0.886,0.468,46.2,3.6,123.9,2
10.6,66.9,0.731,0.218,52.5,6.4,47.2,0
31.7,115.4,0.836,0.601,46.1,4.7,62.4,2
28.1,35.6,0.527,0.146,49.6,17.9,57.4,0
33.1,69.1,0.514,0.462,57.6,8.3,24.9,1
20.8,147.3,0.929,0.864,65.5,5.6,117.1,2
40.7,169.3,1.127,0.776,58.6,11.7,59.9,3
23.4,45.7,0.507,0.306,44.9,12.5,54.9,0
2.8,126.6,0.668,0.576,37.9,26.2,109.1,1
22.7,48.7,0.628,0.371,56.6,27.3,152.4,0
25.6,70.6,0.584,0.449,51.1,7.0,209.9,0
38.2,42.2,0.697,0.251,59.0,4.4,54.4,0
21.5,125.2,0.913,0.744,53.8,15.9,83.2,2
82.3,106.9,1.005,0.834,64.6,13.5,58.2,3
16.4,22.0,0.489,0.372,64.2,28.3,117.9,0
9.9,39.8,0.417,0.323,62.0,28.6,68.0,0
62.0,122.7,0.881,0.641,64.9,18.7,40.1,2
15.9,104.7,0.675,0.536,47.4,13.3,146.8,1
19.5,30.0,0.33,0.247,50.7,14.5,126.6,0
25.6,35.6,0.657,0.403,62.2,13.6,46.5,0
23.5,80.4,0.626,0.579,66.2,14.5,148.8,0
32.8,95.9,0.804,0.444,47.1,9.1,47.2,1
36.1,53.3,0.462,0.418,70.0,8.5,58.9,0
8.8,21.3,0.483,0.362,47.2,8.4,50.2,0
4.0,80.3,0.608,0.457,58.0,37.8,58.3,0
4.8,9.5,0.366,0.198,75.2,1.1,219.0,0
56.3,77.3,0.672,0.54,48.3,9.5,28.5,1
14.5,26.5,0.546,0.347,58.4,8.6,74.3,0
40.1,96.3,0.858,0.589,55.9,16.9,52.7,2
37.0,50.3,0.541,0.396,61.5,8.2,38.6,0
19.5,104.4,0.911,0.616,50.2,30.3,37.2,2
6.1,26.3,0.528,0.256,33.1,25.0,53.3,0
37.9,85.6,0.728,0.408,52.0,32.3,120.2,1
18.8,32.4,0.342,0.164,57.8,13.6,117.8,0
3.6,43.4,0.509,0.401,63.4,28.0,145.7,0
10.9,26.6,0.443,0.292,57.0,6.3,47.7,0
1.7,11.0,0.368,0.263,64.1,11.3,35.1,0
11.5,74.3,0.544,0.391,49.9,2.2,215.2,0
20.6,33.7,0.38,0.319,50.7,17.4,212.0,0
16.7,30.1,0.34,0.303,57.4,17.0,118.5,0
14.6,51.2,0.345,0.492,51.3,13.6,154.5,0
20.3,63.2,0.385,0.5,64.2,10.2,156.0,0
31.0,39.8,0.531,0.267,45.7,22.0,81.2,0
43.1,95.4,0.55,0.592,65.8,29.1,63.2,1
48.5,62.9,0.612,0.355,69.4,41.2,218.4,0
7.6,13.7,0.38,0.0,56.1,16.1,118.0,0
52.7,76.9,0.631,0.631,67.7,13.3,142.5,1
18.8,42.6,0.613,0.31,49.8,8.2,40.9,0
12.8,61.3,0.56,0.509,47.4,18.0,51.7,0
5.0,151.1,0.973,0.702,55.6,6.0,72.4,2
28.9,65.0,0.347,0.357,50.9,18.0,220.6,0
27.9,82.5,0.486,0.448,58.9,7.3,65.8,1
9.7,13.6,0.357,0.255,56.0,11.5,51.1,0
10.1,98.3,0.781,0.574,53.1,5.7,36.7,1
16.0,44.5,0.61,0.396,56.8,8.6,40.0,0
12.5,19.4,0.393,0.21,59.1,15.9,47.9,0
7.1,92.6,0.731,0.54,52.3,22.7,45.6,1
4.2,33.9,0.488,0.235,48.9,9.1,112.4,0
53.2,127.6,0.871,0.803,67.1,3.6,124.6,2
10.8,169.2,1.087,0.713,55.9,2.5,50.5,3
27.7,32.3,0.283,0.23,60.0,3.4,220.0,0
33.2,47.0,0.405,0.323,62.0,30.0,53.5,0
29.1,92.7,0.687,0.752,57.8,55.6,61.9,2
34.9,66.7,0.707,0.505,54.8,12.3,58.0,1
28.8,29.3,0.397,0.216,51.7,3.6,73.9,0
8.6,30.1,0.503,0.37,52.7,5.1,52.3,0
13.4,38.7,0.399,0.375,58.0,4.9,47.9,0
52.0,81.8,0.642,0.519,64.5,30.0,113.8,1
10.5,23.6,0.385,0.334,54.8,8.6,148.1,0
18.8,125.7,0.794,0.669,57.8,80.9,66.8,2
31.1,35.0,0.461,0.33,48.1,5.7,44.5,1
69.3,114.7,0.599,0.481,59.4,8.0,157.4,1
48.0,65.4,0.719,0.561,65.1,10.4,72.9,1
5.8,21.8,0.387,0.224,46.3,7.6,65.1,0
26.9,122.6,0.763,0.54,57.4,25.7,76.4,1
23.9,47.9,0.648,0.319,56.2,13.1,153.3,0
13.5,59.2,0.521,0.366,53.3,18.9,23.4,0
19.4,86.8,0.656,0.442,60.5,15.3,48.5,1
8.5,41.7,0.302,0.41,55.2,14.8,226.4,0
15.7,112.5,0.898,0.7,44.9,10.5,58.3,2
10.6,16.5,0.41,0.067,57.8,26.2,234.5,0
21.0,69.2,0.754,0.4,51.3,23.0,43.1,1
13.0,160.3,1.111,0.756,43.2,6.3,63.9,3
73.7,118.3,0.882,0.62,69.7,11.9,25.9,3
21.7,24.3,0.555,0.427,46.0,6.2,113.6,0
17.7,67.4,0.6,0.366,52.0,13.3,49.0,1
14.8,125.1,0.655,0.802,56.7,16.2,152.3,0
13.0,34.8,0.44,0.301,53.5,8.0,41.0,0
3.6,25.1,0.449,0.418,47.6,8.5,45.2,0
40.0,101.5,0.729,0.542,50.5,7.6,66.0,1
62.1,114.2,0.905,0.581,55.9,7.7,38.8,2
10.4,44.8,0.555,0.35,45.0,8.6,56.2,0
51.8,66.1,0.661,0.551,59.3,12.5,120.7,1
127.2,146.4,1.177,0.758,68.0,11.9,60.2,3
92.7,102.4,0.856,0.593,55.8,9.0,70.6,3
59.8,61.8,0.605,0.475,59.2,48.1,35.2,1
4.3,92.6,0.533,0.457,47.5,7.8,111.7,0
4.3,68.6,0.603,0.474,54.8,13.5,32.7,0
34.8,93.7,0.696,0.484,60.5,19.2,67.5,1
19.0,77.0,0.589,0.609,65.8,15.3,149.8,0
0.6,26.8,0.196,0.321,57.3,18.9,111.7,0
11.9,34.6,0.33,0.375,45.2,13.1,55.6,0
33.3,40.3,0.58,0.151,40.0,4.3,40.9,0
16.0,85.0,0.484,0.571,42.4,13.8,145.2,0
19.1,236.0,1.314,1.0,51.0,9.8,44.5,3
4.3,52.1,0.459,0.251,39.8,5.5,46.5,0
11.7,89.4,0.625,0.532,48.9,37.1,41.2,1
34.9,112.8,0.851,0.477,57.8,3.6,36.8,2
11.0,127.2,0.855,0.724,49.3,16.6,58.9,2
55.4,67.6,0.724,0.569,63.1,18.1,56.7,1
19.6,23.6,0.293,0.11,50.3,31.6,123.8,0
28.8,68.3,0.521,0.44,50.5,15.5,114.2,0
34.2,62.9,0.668,0.407,71.1,8.8,146.5,0
32.9,235.9,1.272,0.908,57.0,3.4,145.3,3
5.6,15.5,0.401,0.322,53.8,2.4,69.4,0
7.1,152.7,0.908,0.823,59.9,8.1,59.4,2
0.5,29.6,0.457,0.476,59.1,27.4,75.2,0
13.3,21.8,0.187,0.308,51.2,3.2,63.8,0
6.4,131.4,0.977,0.606,61.4,13.0,40.9,2
10.6,23.1,0.392,0.315,50.1,26.0,28.4,0
14.9,93.0,0.6,0.653,62.5,35.3,63.7,0
22.3,62.9,0.504,0.38,45.7,10.4,61.0,0
16.2,161.4,0.876,0.878,52.1,23.9,233.2,2
15.9,108.5,0.719,0.385,56.3,8.5,146.8,0
26.7,54.9,0.588,0.524,59.2,17.7,57.7,0
18.3,143.8,0.84,0.805,48.2,17.6,36.8,2
42.7,96.1,0.796,0.321,45.6,7.2,150.9,1
18.3,53.6,0.506,0.421,58.6,1.5,62.9,0
69.6,109.3,0.837,0.422,61.5,15.9,30.3,2
5.3,85.9,0.621,0.456,49.7,20.7,106.2,0
13.1,39.9,0.548,0.394,67.3,24.8,60.1,0
8.7,28.2,0.437,0.276,51.0,15.4,47.6,0
23.2,37.9,0.437,0.439,51.6,20.7,77.5,0
5.3,52.5,0.446,0.388,38.4,6.3,150.4,0
2.4,18.4,0.453,0.247,43.7,25.7,123.8,0
6.8,88.5,0.785,0.619,60.1,22.0,46.8,1
2.7,28.9,0.445,0.261,46.6,17.7,82.8,0
15.2,72.3,0.644,0.456,59.5,7.2,55.1,1
22.3,119.2,0.991,0.648,45.2,12.7,149.4,2
1.8,120.7,0.858,0.638,45.3,8.8,49.1,2
12.2,55.0,0.515,0.496,46.8,9.9,146.9,0
47.9,49.4,0.565,0.31,63.5,21.2,62.5,1
60.4,62.2,0.683,0.344,60.0,20.6,71.9,1
37.5,117.3,0.578,0.536,49.1,3.2,61.7,0
0.1,11.5,0.443,0.031,57.7,6.4,56.9,0
20.3,45.1,0.414,0.487,59.2,16.4,48.5,0
52.9,142.8,0.913,0.648,63.2,12.2,71.5,3
10.8,30.6,0.314,0.276,56.1,4.4,69.0,0
3.7,10.7,0.284,0.361,45.8,23.8,60.3,0
49.5,75.2,0.659,0.457,70.0,82.9,69.2,2
55.9,123.3,0.978,0.7,60.1,6.6,74.8,3
18.1,37.5,0.62,0.196,57.0,2.4,29.7,0
3.7,63.3,0.744,0.549,55.7,33.2,64.1,0
1.4,8.7,0.349,0.203,44.7,5.7,57.9,0
25.6,39.8,0.491,0.241,71.3,20.9,56.1,0
8.8,34.9,0.538,0.223,53.2,5.9,47.9,0
16.9,116.9,0.755,0.782,55.0,38.9,37.3,2
15.1,37.2,0.298,0.27,51.1,21.7,219.8,0
6.3,25.1,0.405,0.187,62.2,5.9,22.6,0
1.3,20.1,0.376,0.218,61.7,4.8,71.8,0
11.1,70.6,0.423,0.456,55.0,5.8,69.5,0
21.1,94.2,0.789,0.556,43.6,8.8,120.1,1
22.1,118.5,0.8,0.676,54.2,25.5,150.3,1
8.1,171.4,1.1,0.86,52.8,2.1,67.8,3
55.0,102.5,0.642,0.632,57.2,9.1,119.1,1
4.3,20.6,0.339,0.235,44.8,21.5,50.4,0
44.6,74.7,0.524,0.654,46.7,23.9,221.4,0
20.4,32.5,0.465,0.261,67.0,27.2,36.4,0
11.2,51.1,0.492,0.498,59.7,3.5,123.4,0
28.9,43.7,0.616,0.294,56.9,10.5,45.8,0
14.1,110.0,0.796,0.475,49.1,6.7,55.1,1
2.4,46.6,0.381,0.209,55.3,35.3,146.9,0
3.9,125.4,0.991,0.69,54.3,12.7,124.8,2
13.1,84.0,0.645,0.608,50.9,5.5,68.7,1
9.6,75.1,0.496,0.365,56.6,34.2,148.8,0
43.7,50.7,0.413,0.296,63.1,12.2,59.4,0
9.0,68.4,0.603,0.478,58.9,12.7,71.1,0
8.4,169.0,1.099,0.83,46.2,39.7,37.0,3
7.0,29.9,0.335,0.242,56.6,13.3,58.5,0
6.3,90.6,0.743,0.413,62.4,28.2,66.4,1
6.6,10.9,0.364,0.25,55.4,8.2,60.4,0
3.0,13.0,0.216,0.289,70.2,20.5,32.6,0
21.3,53.5,0.634,0.43,54.0,14.8,28.2,1
15.4,34.6,0.464,0.315,40.7,23.9,31.0,0
14.8,29.3,0.351,0.198,47.6,13.2,49.9,0
1.6,20.8,0.464,0.288,46.9,12.3,79.8,0
26.6,80.4,0.773,0.511,60.7,28.3,45.3,1
29.2,114.3,0.624,0.501,63.3,7.8,226.1,1
66.8,124.7,0.954,0.633,63.8,10.3,65.7,3
27.7,88.6,0.739,0.554,58.8,45.0,52.2,1
78.4,112.0,0.795,0.604,79.9,9.9,217.8,2
7.9,17.5,0.347,0.071,46.6,8.6,47.3,0
69.9,100.9,0.829,0.511,62.6,9.5,48.4,2
28.6,69.4,0.727,0.383,53.0,8.6,51.1,1
25.2,113.5,0.87,0.667,46.6,4.0,33.4,2
14.3,151.1,0.75,0.995,38.1,18.2,116.5,2
11.2,61.1,0.348,0.427,64.2,20.4,115.5,0
8.6,89.6,0.527,0.417,47.3,1.5,53.9,0
71.9,72.8,0.547,0.446,61.5,12.2,146.2,1
13.8,39.5,0.432,0.333,57.7,9.1,39.5,0
29.1,62.5,0.569,0.488,47.1,5.5,58.8,1
35.3,91.9,0.698,0.645,51.0,5.6,124.9,1
34.9,174.2,1.085,0.975,57.4,10.0,58.8,3
21.4,68.7,0.526,0.492,51.9,27.7,213.2,0
68.8,72.3,0.817,0.458,52.8,17.6,59.1,2
26.9,88.4,0.472,0.654,61.2,15.9,212.9,0
8.4,32.1,0.468,0.272,49.6,7.2,77.6,0
11.8,68.2,0.641,0.447,55.0,4.7,50.8,0
1.8,67.7,0.416,0.418,52.7,39.3,155.1,0
23.8,26.8,0.51,0.091,63.6,27.0,40.6,0
31.4,63.1,0.664,0.537,59.8,26.2,34.6,1
34.0,66.9,0.579,0.498,50.5,16.3,147.2,0
28.6,75.3,0.353,0.256,65.9,24.3,212.7,0
14.4,30.3,0.53,0.387,50.5,19.4,70.9,0
17.5,28.6,0.462,0.263,48.3,5.7,71.4,0
17.6,155.1,0.986,0.866,47.1,40.9,110.1,2
43.9,86.4,0.385,0.519,40.3,25.3,131.4,1
0.7,13.4,0.216,0.109,47.2,10.1,215.6,0
10.3,30.1,0.336,0.298,56.8,4.1,22.3,0
4.7,147.3,1.056,0.666,41.9,4.1,38.0,2
92.9,195.2,1.073,0.821,80.5,19.3,220.9,3
51.7,69.2,0.806,0.524,42.4,13.3,61.3,2
10.8,20.7,0.492,0.295,47.5,7.7,56.0,0
2.5,13.3,0.383,0.366,40.5,14.4,55.1,0
3.9,97.7,0.82,0.52,60.0,11.9,58.3,1
43.4,65.5,0.559,0.345,64.2,11.8,59.9,0
1.7,6.9,0.263,0.264,50.1,4.2,60.0,0
17.8,38.3,0.591,0.252,43.5,12.5,28.6,0
37.3,83.6,0.632,0.473,48.4,31.2,50.6,1
3.3,34.5,0.232,0.36,54.5,3.9,224.6,0
17.6,121.4,0.812,0.636,49.4,28.8,55.1,2
11.1,57.9,0.451,0.359,49.3,29.4,111.4,0
9.4,62.2,0.757,0.293,52.9,14.1,38.7,1
7.6,84.5,0.703,0.589,49.9,14.0,116.1,1
40.1,113.7,0.801,0.584,44.4,14.5,42.3,2
61.4,81.8,0.623,0.55,51.2,18.9,107.1,1
13.2,23.2,0.444,0.313,43.7,9.2,69.0,0
25.3,68.8,0.696,0.543,50.2,19.5,126.7,1
18.1,56.1,0.558,0.375,55.6,2.3,114.6,0
1.0,48.1,0.41,0.334,52.5,48.6,72.7,0
12.6,63.4,0.429,0.324,63.5,21.4,107.3,0
0.6,130.1,0.715,0.632,40.8,14.4,224.6,0
10.0,36.7,0.49,0.352,56.0,20.8,73.8,0
17.1,69.7,0.593,0.375,48.4,13.4,35.7,0
34.6,44.6,0.642,0.38,73.3,20.9,46.2,1
23.2,37.7,0.547,0.457,54.9,13.7,52.7,0
41.0,76.9,0.709,0.436,54.1,10.8,61.3,1
6.1,18.2,0.427,0.132,55.2,17.1,67.5,0
55.0,117.5,0.721,0.595,62.4,17.3,120.0,1
61.5,116.1,0.853,0.499,58.8,21.0,41.1,3
1.5,19.2,0.263,0.374,57.0,7.7,103.8,0
16.7,45.4,0.452,0.362,66.8,2.9,226.0,0
9.1,103.7,0.659,0.513,60.8,14.3,58.3,1
10.9,53.9,0.457,0.337,52.6,20.5,216.9,0
23.0,213.7,1.122,0.895,69.9,41.0,221.6,3
42.5,71.2,0.721,0.545,62.7,18.6,60.6,1
5.6,37.8,0.304,0.491,44.1,5.8,152.8,0
48.9,84.8,0.673,0.372,60.3,29.4,230.4,1
7.4,11.6,0.209,0.319,51.4,13.4,152.5,0
103.1,133.8,0.943,0.673,64.2,32.3,55.9,3
55.4,85.0,0.723,0.621,63.4,10.2,76.6,2
8.4,75.9,0.733,0.307,38.3,11.3,71.4,0
2.6,100.3,0.655,0.586,65.2,21.1,51.6,1
8.2,34.4,0.285,0.276,58.2,23.3,81.3,0
6.8,8.3,0.163,0.271,38.4,15.9,223.2,0
30.8,72.0,0.641,0.463,61.7,19.2,20.8,1
0.5,12.5,0.428,0.23,55.6,22.5,215.9,0
1.5,46.3,0.53,0.348,64.0,12.0,62.5,0
29.9,73.6,0.541,0.604,70.6,14.7,140.6,0
6.4,22.6,0.412,0.251,68.2,39.5,27.5,0
10.1,51.7,0.569,0.457,51.4,8.1,236.0,0
37.1,42.6,0.517,0.4,62.3,5.0,59.0,0
44.2,91.5,0.635,0.612,55.2,15.5,226.5,1
53.1,126.0,0.874,0.573,68.3,15.7,67.0,3
34.3,91.2,0.769,0.594,40.2,5.9,112.5,2
13.9,34.7,0.411,0.344,44.0,13.1,75.6,0
12.6,81.0,0.741,0.385,50.5,3.8,57.4,1
11.0,72.9,0.723,0.441,53.3,7.7,54.8,1
3.3,67.7,0.636,0.647,53.8,16.6,75.2,0
5.3,112.6,0.763,0.578,63.0,3.6,57.2,1
47.3,98.7,0.649,0.526,54.4,12.2,84.8,1
7.3,17.8,0.312,0.289,42.8,1.8,150.1,0
3.4,16.2,0.28,0.194,49.4,7.9,116.0,0
50.7,102.2,0.755,0.586,55.3,29.4,35.8,2
21.6,51.8,0.53,0.339,59.9,52.3,60.3,0
73.2,98.0,0.881,0.593,75.9,14.4,44.5,3
66.8,127.3,0.883,0.664,74.2,19.2,63.9,3
3.9,12.0,0.239,0.402,61.3,4.5,50.2,0
15.5,77.0,0.469,0.48,49.9,16.0,215.2,0
4.8,33.2,0.598,0.288,51.5,30.3,62.3,0
4.7,53.2,0.576,0.477,56.1,12.6,66.9,0
10.6,19.7,0.312,0.131,47.5,25.1,63.1,0
31.6,95.1,0.874,0.698,51.6,8.7,46.7,2
31.8,115.7,0.83,0.536,60.1,3.7,34.4,2
28.2,345.3,1.7,1.0,45.6,10.5,123.7,3
13.8,59.5,0.605,0.54,63.0,7.6,43.4,1
33.4,114.8,0.89,0.574,54.1,25.2,54.9,2
3.3,15.3,0.349,0.2,56.9,23.9,219.6,0
21.9,124.6,0.996,0.65,57.2,5.2,53.2,2
17.7,23.8,0.3,0.328,64.9,17.9,207.3,0
12.9,149.0,1.068,0.663,37.0,21.2,66.5,3
22.8,64.4,0.556,0.418,65.7,9.1,51.9,0
4.9,11.9,0.226,0.198,62.7,13.5,226.1,0
29.3,54.8,0.571,0.287,58.9,20.3,71.5,0
17.2,98.0,0.829,0.463,58.9,26.3,48.0,1
1.8,32.6,0.408,0.317,57.1,13.6,64.2,0
16.8,47.2,0.676,0.371,47.5,17.0,56.0,0
9.2,83.9,0.729,0.434,53.9,20.9,155.3,0
48.3,81.7,0.724,0.501,66.8,6.5,59.7,1
3.7,101.3,0.665,0.511,38.3,1.2,25.3,1
3.9,24.1,0.458,0.39,56.4,18.7,126.5,0
25.8,29.4,0.237,0.284,56.8,15.1,125.4,0
14.5,49.7,0.603,0.47,59.3,4.4,52.3,1
13.7,53.1,0.373,0.232,44.0,20.1,222.4,0
32.6,51.9,0.686,0.409,51.3,5.3,56.0,1
11.8,59.0,0.445,0.461,42.7,13.5,55.7,0
1.4,6.2,0.237,0.191,41.0,18.8,112.7,0
11.0,59.5,0.613,0.36,60.4,24.3,50.2,0
3.1,12.9,0.313,0.216,47.8,9.3,227.2,0
5.4,12.3,0.273,0.294,47.6,22.9,112.3,0
5.6,44.0,0.468,0.24,61.6,10.4,52.4,0
45.0,51.2,0.685,0.44,56.4,7.7,39.3,1
2.1,4.1,0.406,0.224,60.1,7.2,68.0,0
41.1,95.4,0.729,0.523,50.2,10.2,70.0,1
26.9,38.2,0.393,0.307,53.5,1.7,154.0,0
26.6,85.8,0.585,0.516,49.0,21.6,51.0,1
5.1,32.4,0.482,0.454,57.2,16.1,35.5,0
36.3,74.6,0.747,0.498,56.1,9.0,56.1,1
34.2,116.0,0.795,0.541,63.3,18.4,160.5,1
28.9,80.7,0.499,0.451,57.9,5.0,232.4,0
18.3,78.7,0.824,0.38,39.4,18.2,54.2,1
21.2,79.7,0.499,0.316,53.3,20.7,26.5,0
4.0,21.4,0.494,0.158,40.4,3.2,29.3,0
34.9,84.7,0.724,0.517,60.4,23.1,71.8,1
52.0,65.1,0.713,0.545,64.8,12.8,37.1,2
98.5,148.3,0.97,0.84,73.0,15.2,126.8,3
24.2,50.3,0.549,0.269,54.9,4.2,38.0,0
53.6,85.3,0.776,0.436,47.5,26.8,50.1,2
2.5,126.9,0.779,0.584,54.1,24.4,144.3,1
24.0,80.4,0.517,0.257,59.1,34.1,56.8,0
18.2,37.1,0.606,0.308,53.4,26.9,114.9,0
14.4,19.2,0.466,0.326,55.0,14.4,53.9,0
43.1,82.6,0.667,0.475,43.8,17.2,146.6,1
32.0,37.8,0.518,0.211,57.7,2.7,61.8,0
1.6,34.2,0.563,0.236,51.4,0.9,118.8,0
33.6,108.9,0.644,0.569,47.7,12.5,227.3,0
11.3,18.9,0.311,0.322,58.0,11.1,59.5,0
21.6,76.8,0.741,0.459,51.5,6.3,47.9,1
13.7,102.1,0.696,0.63,56.0,11.9,221.1,0
3.8,62.9,0.45,0.415,56.5,6.3,108.9,0
4.3,75.0,0.674,0.49,55.3,24.6,136.1,0
2.9,53.8,0.556,0.302,41.7,12.9,61.9,0
14.9,38.6,0.403,0.267,51.3,7.6,64.1,0
41.5,55.3,0.652,0.28,75.7,26.4,45.4,1
48.5,64.9,0.647,0.484,70.9,5.9,115.7,0
17.5,156.8,0.93,0.757,61.5,43.3,141.9,2
17.8,61.2,0.562,0.092,57.0,15.0,157.0,0
11.0,106.2,0.823,0.632,45.9,11.2,55.0,1
6.2,26.3,0.501,0.369,51.7,2.6,62.7,0
8.7,75.9,0.642,0.399,50.0,12.2,61.0,0
19.2,31.9,0.451,0.346,54.4,10.9,42.2,0
8.3,36.4,0.509,0.301,41.8,18.9,25.3,0
2.1,24.8,0.515,0.085,60.0,10.7,59.5,0
17.9,145.2,0.997,0.914,33.4,4.6,57.8,3
11.3,26.7,0.306,0.264,60.7,9.9,217.5,0
74.8,135.9,0.935,0.721,71.0,9.9,160.3,3
2.4,54.5,0.648,0.333,71.0,3.6,117.7,0
14.0,22.6,0.398,0.24,52.2,27.7,205.3,0
9.4,105.4,0.739,0.6,49.3,2.3,114.8,1
49.2,154.2,1.132,0.679,60.8,27.3,55.0,3
6.9,50.4,0.378,0.526,57.6,12.6,219.2,0
32.0,69.2,0.581,0.522,56.4,21.3,211.5,0
3.6,7.1,0.512,0.254,43.1,28.8,47.6,0
32.6,39.6,0.583,0.319,61.7,8.5,50.2,0
14.9,42.3,0.553,0.274,54.4,13.5,217.1,0
3.8,16.9,0.386,0.338,44.5,7.6,32.9,0
7.6,83.0,0.618,0.554,40.2,10.3,60.5,0
32.2,38.8,0.621,0.293,76.9,20.3,57.2,1
17.6,23.3,0.228,0.172,61.5,12.2,116.7,0
6.0,62.5,0.493,0.279,57.4,12.9,219.9,0
11.8,60.8,0.671,0.417,53.0,5.5,54.1,0
18.3,59.0,0.636,0.385,60.4,11.7,46.3,0
0.4,67.8,0.397,0.548,43.6,8.1,58.8,0
9.3,27.6,0.277,0.375,55.1,12.4,114.7,0
42.4,66.1,0.636,0.438,60.7,6.7,59.4,1
49.5,97.2,0.813,0.547,51.7,9.4,88.7,2
9.2,52.5,0.583,0.278,52.6,14.7,57.8,0
32.5,47.0,0.514,0.456,53.9,19.5,118.0,0
16.2,101.8,0.841,0.566,48.5,14.1,24.4,2
37.2,46.2,0.597,0.412,53.6,11.1,53.7,0
15.3,41.0,0.49,0.444,40.8,7.4,51.4,0
32.7,42.5,0.569,0.292,65.7,3.4,77.2,0
10.9,196.6,1.074,0.862,66.2,28.2,77.9,3
1.9,40.0,0.493,0.556,44.9,23.7,120.0,0
17.5,29.7,0.278,0.348,63.7,31.3,224.8,0
11.2,34.0,0.454,0.286,53.5,30.4,144.0,0
15.3,62.4,0.643,0.532,54.4,15.5,34.9,1
35.0,109.9,0.756,0.575,47.2,50.5,118.1,1
97.4,111.1,0.996,0.637,63.1,15.0,32.7,3
63.9,173.1,1.271,0.795,66.5,16.0,55.8,3
14.6,51.4,0.442,0.376,46.5,7.5,68.3,0
6.1,63.1,0.67,0.398,47.0,3.6,44.7,0
19.5,40.6,0.563,0.268,51.1,8.9,119.9,0
13.2,63.4,0.513,0.446,30.0,8.2,153.0,0
71.2,90.6,0.859,0.471,66.0,23.3,73.2,2
79.0,103.1,0.836,0.628,69.7,17.6,60.9,2
37.8,115.1,0.864,0.595,61.0,18.4,215.7,1
4.0,58.3,0.295,0.249,60.2,15.0,77.0,0
18.1,44.8,0.652,0.408,51.3,16.0,52.4,0
26.1,99.9,0.654,0.622,70.7,8.3,71.8,1
16.6,62.3,0.592,0.622,47.9,15.3,66.2,0
16.2,18.8,0.346,0.254,52.8,21.5,35.9,0
20.9,52.8,0.599,0.399,52.8,27.7,210.8,0
139.5,215.3,1.353,1.0,75.8,30.4,150.3,3
8.7,144.8,0.868,0.829,51.5,18.8,68.3,2
96.7,107.5,0.972,0.68,66.7,18.3,118.8,3
27.8,99.7,0.832,0.592,51.0,9.9,55.1,2
25.4,62.0,0.572,0.416,52.6,16.3,59.2,0
13.7,22.2,0.228,0.341,36.3,32.0,224.3,0
10.4,20.0,0.299,0.25,60.1,10.1,60.3,0
0.5,11.9,0.471,0.11,43.9,36.2,51.0,0
6.4,11.7,0.355,0.09,49.1,15.8,129.7,0
1.0,8.5,0.358,0.186,43.7,27.6,51.9,0
0.9,38.9,0.516,0.34,56.7,7.5,48.8,0
3.0,5.5,0.162,0.423,48.1,6.9,43.4,0
52.1,66.0,0.655,0.423,40.8,6.3,20.1,1
51.9,76.3,0.621,0.478,62.5,33.7,152.8,1
6.6,20.6,0.491,0.223,47.1,15.8,49.8,0
1.7,8.2,0.148,0.267,52.1,20.5,154.0,0
9.8,45.3,0.589,0.379,60.2,13.2,80.2,0
33.2,48.2,0.722,0.308,49.4,15.3,51.6,1
43.0,73.4,0.535,0.371,58.5,5.3,38.6,0
20.7,81.5,0.672,0.457,49.1,16.7,68.5,1
24.7,42.5,0.58,0.268,63.8,23.3,32.0,0
22.3,41.2,0.579,0.318,56.2,2.6,74.6,0
2.1,10.2,0.154,0.232,52.2,8.7,55.4,0
74.4,149.5,1.086,0.71,54.0,9.8,46.2,3
20.6,56.7,0.551,0.529,61.3,19.1,59.8,0
0.2,71.5,0.526,0.559,59.1,17.4,142.0,0
26.2,107.2,0.878,0.572,50.1,21.7,228.0,1
4.7,22.3,0.376,0.179,54.0,13.2,68.6,0
46.2,113.1,0.902,0.612,64.1,4.3,38.1,2
41.8,81.3,0.64,0.481,76.4,17.1,155.2,0
31.4,50.8,0.578,0.37,60.2,4.9,71.6,0
20.4,36.5,0.505,0.285,55.3,18.2,111.7,0
56.6,91.7,0.877,0.438,59.8,6.3,25.6,2
61.7,105.1,0.776,0.587,61.1,8.1,49.5,2
4.9,6.4,0.352,0.173,58.9,25.8,53.8,0
31.1,53.6,0.558,0.362,49.9,12.5,116.2,0
8.1,49.8,0.342,0.38,60.8,11.7,111.9,0
3.9,54.8,0.416,0.385,40.3,5.0,118.0,0
61.7,91.9,0.866,0.54,67.2,26.9,57.4,3
36.1,85.7,0.678,0.474,65.3,17.4,57.0,1
22.2,38.4,0.741,0.36,62.0,15.9,45.3,1
5.6,54.2,0.635,0.324,55.1,4.5,40.6,0
63.3,106.1,0.895,0.49,65.3,16.0,47.3,3
4.6,84.5,0.739,0.425,49.5,54.2,159.5,1
3.1,116.8,0.83,0.568,43.5,6.8,118.2,1
16.7,98.2,0.717,0.442,56.7,25.9,123.9,1
